work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,Id
2023,SE,FT,Data Analyst,175000,USD,175000,CA,100,CA,M,DSS-00339
2023,SE,FT,Data Analyst,135000,USD,135000,CA,100,CA,M,DSS-00340
2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M,DSS-00341
2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M,DSS-00342
2023,SE,FT,Machine Learning Engineer,257000,USD,257000,US,0,US,M,DSS-00343
2023,SE,FT,Machine Learning Engineer,147000,USD,147000,US,0,US,M,DSS-00344
2023,SE,FT,Data Engineer,222000,USD,222000,US,100,US,M,DSS-00345
2023,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,DSS-00346
2023,SE,FT,Data Scientist,203000,USD,203000,US,100,US,M,DSS-00347
2023,SE,FT,Data Scientist,133200,USD,133200,US,100,US,M,DSS-00348
2023,EN,FT,Applied Scientist,213660,USD,213660,US,0,US,L,DSS-00349
2023,EN,FT,Applied Scientist,130760,USD,130760,US,0,US,L,DSS-00350
2023,SE,FT,Data Engineer,221000,USD,221000,US,0,US,M,DSS-00351
2023,SE,FT,Data Engineer,147000,USD,147000,US,0,US,M,DSS-00352
2023,SE,FT,Data Quality Analyst,100000,USD,100000,US,0,US,M,DSS-00353
2023,SE,FT,Data Quality Analyst,80000,USD,80000,US,0,US,M,DSS-00354
2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,DSS-00355
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,DSS-00356
2023,SE,FT,Data Scientist,238000,USD,238000,US,100,US,M,DSS-00357
2023,SE,FT,Data Scientist,156000,USD,156000,US,100,US,M,DSS-00358
2023,SE,FT,Machine Learning Engineer,304000,USD,304000,US,100,US,M,DSS-00359
2023,SE,FT,Machine Learning Engineer,199000,USD,199000,US,100,US,M,DSS-00360
2023,MI,FT,Big Data Engineer,45000,EUR,48289,ES,100,ES,M,DSS-00361
2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,DSS-00362
2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,DSS-00363
2023,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,DSS-00364
2023,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M,DSS-00365
2023,MI,FT,Data Analyst,90000,USD,90000,US,0,US,M,DSS-00366
2023,MI,FT,Data Analyst,75000,USD,75000,US,0,US,M,DSS-00367
2023,MI,FT,Research Scientist,161200,GBP,195895,GB,0,GB,M,DSS-00368
2023,MI,FT,Research Scientist,84570,GBP,102772,GB,0,GB,M,DSS-00369
2023,SE,FT,Data Engineer,240000,USD,240000,US,0,US,M,DSS-00370
2023,SE,FT,Data Engineer,183600,USD,183600,US,0,US,M,DSS-00371
2023,MI,FT,Data Specialist,130000,USD,130000,US,0,US,M,DSS-00372
2023,MI,FT,Data Specialist,80000,USD,80000,US,0,US,M,DSS-00373
2023,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,DSS-00374
2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,DSS-00375
2023,SE,FT,Data Analytics Manager,160000,USD,160000,US,100,US,M,DSS-00376
2023,SE,FT,Data Analytics Manager,120000,USD,120000,US,100,US,M,DSS-00377
2023,SE,FT,Machine Learning Engineer,289076,USD,289076,US,0,US,M,DSS-00378
2023,SE,FT,Machine Learning Engineer,202353,USD,202353,US,0,US,M,DSS-00379
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,DSS-00380
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,DSS-00381
2023,SE,FT,Data Analyst,155000,USD,155000,US,0,US,M,DSS-00382
2023,SE,FT,Data Analyst,106000,USD,106000,US,0,US,M,DSS-00383
2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,DSS-00384
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,DSS-00385
2023,SE,FT,Data Scientist,157750,USD,157750,US,100,US,M,DSS-00386
2023,SE,FT,Data Scientist,104650,USD,104650,US,100,US,M,DSS-00387
2023,MI,FT,Data Scientist,180000,USD,180000,US,100,US,M,DSS-00388
2023,MI,FT,Data Scientist,140000,USD,140000,US,100,US,M,DSS-00389
2023,EX,FT,Data Scientist,200000,USD,200000,US,0,US,M,DSS-00390
2023,EX,FT,Data Scientist,145000,USD,145000,US,0,US,M,DSS-00391
2023,MI,FT,Lead Data Analyst,68000,USD,68000,US,0,US,L,DSS-00392
2023,EN,FT,BI Data Engineer,60000,USD,60000,US,100,US,M,DSS-00393
2023,SE,FT,Data Scientist,45000,EUR,48289,ES,0,ES,M,DSS-00394
2023,SE,FT,Data Scientist,36000,EUR,38631,ES,0,ES,M,DSS-00395
2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M,DSS-00396
2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M,DSS-00397
2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M,DSS-00398
2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M,DSS-00399
2023,SE,FT,Data Analyst,105000,USD,105000,US,100,US,M,DSS-00400
2023,SE,FT,Data Analyst,90000,USD,90000,US,100,US,M,DSS-00401
2023,SE,FT,Analytics Engineer,179820,USD,179820,US,0,US,M,DSS-00402
2023,SE,FT,Analytics Engineer,143860,USD,143860,US,0,US,M,DSS-00403
2023,SE,FT,Data Analyst,135000,USD,135000,US,0,US,M,DSS-00404
2023,SE,FT,Data Analyst,105500,USD,105500,US,0,US,M,DSS-00405
2023,EN,FT,Research Engineer,155000,USD,155000,US,0,US,M,DSS-00406
2023,EN,FT,Research Engineer,125000,USD,125000,US,0,US,M,DSS-00407
2023,SE,FT,Machine Learning Engineer,241000,USD,241000,US,0,US,M,DSS-00408
2023,SE,FT,Machine Learning Engineer,181000,USD,181000,US,0,US,M,DSS-00409
2023,SE,FT,Data Scientist,252000,USD,252000,US,0,US,M,DSS-00410
2023,SE,FT,Data Scientist,154000,USD,154000,US,0,US,M,DSS-00411
2023,EX,FT,Data Architect,180000,USD,180000,US,0,US,M,DSS-00412
2023,EX,FT,Data Architect,155000,USD,155000,US,0,US,M,DSS-00413
2023,SE,FT,Data Scientist,191765,USD,191765,US,0,US,M,DSS-00414
2023,SE,FT,Data Scientist,134236,USD,134236,US,0,US,M,DSS-00415
2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,DSS-00416
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,DSS-00417
2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M,DSS-00418
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,DSS-00419
2023,EN,FT,Research Engineer,155000,USD,155000,US,0,US,M,DSS-00420
2023,EN,FT,Research Engineer,125000,USD,125000,US,0,US,M,DSS-00421
2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M,DSS-00422
2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M,DSS-00423
2023,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M,DSS-00424
2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M,DSS-00425
2023,EN,FT,Data Analyst,64200,USD,64200,US,100,US,M,DSS-00426
2023,EN,FT,Data Analyst,56100,USD,56100,US,100,US,M,DSS-00427
2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M,DSS-00428
2023,SE,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M,DSS-00429
2023,SE,FT,Data Analyst,208450,USD,208450,US,100,US,M,DSS-00430
2023,SE,FT,Data Analyst,170550,USD,170550,US,100,US,M,DSS-00431
2023,SE,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M,DSS-00432
2023,SE,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,M,DSS-00433
2023,MI,FT,Data Manager,135000,USD,135000,US,0,US,M,DSS-00434
2023,MI,FT,Data Manager,120000,USD,120000,US,0,US,M,DSS-00435
2023,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M,DSS-00436
2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,DSS-00437
2023,SE,FT,Data Scientist,171250,USD,171250,IE,0,IE,M,DSS-00438
2023,SE,FT,Data Scientist,113750,USD,113750,IE,0,IE,M,DSS-00439
2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L,DSS-00440
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,DSS-00441
2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L,DSS-00442
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,DSS-00443
2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,DSS-00444
2023,SE,FT,Data Analyst,100500,USD,100500,US,0,US,M,DSS-00445
2023,SE,FT,Applied Scientist,205000,USD,205000,US,100,US,M,DSS-00446
2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M,DSS-00447
2023,SE,FT,Machine Learning Engineer,115000,USD,115000,CA,100,CA,M,DSS-00448
2023,SE,FT,Machine Learning Engineer,95000,USD,95000,CA,100,CA,M,DSS-00449
2023,MI,FT,Data Analyst,182500,USD,182500,US,0,US,M,DSS-00450
2023,MI,FT,Data Analyst,121500,USD,121500,US,0,US,M,DSS-00451
2023,SE,FT,Data Engineer,203100,USD,203100,US,0,US,M,DSS-00452
2023,SE,FT,Data Engineer,114500,USD,114500,US,0,US,M,DSS-00453
2023,MI,FT,Data Analyst,60000,GBP,72914,GB,0,GB,M,DSS-00454
2023,MI,FT,Data Analyst,45000,GBP,54685,GB,0,GB,M,DSS-00455
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,DSS-00456
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,DSS-00457
2023,EN,FT,Data Engineer,92700,USD,92700,US,100,US,M,DSS-00458
2023,EN,FT,Data Engineer,61800,USD,61800,US,100,US,M,DSS-00459
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,DSS-00460
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,DSS-00461
2023,SE,FT,Data Scientist,258000,USD,258000,CA,0,CA,M,DSS-00462
2023,SE,FT,Data Scientist,190000,USD,190000,CA,0,CA,M,DSS-00463
2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M,DSS-00464
2023,SE,FT,Data Scientist,135000,USD,135000,US,0,US,M,DSS-00465
2023,MI,FT,Data Architect,167500,USD,167500,US,0,US,M,DSS-00466
2023,MI,FT,Data Architect,106500,USD,106500,US,0,US,M,DSS-00467
2023,SE,FT,Data Scientist,195000,USD,195000,US,0,US,M,DSS-00468
2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M,DSS-00469
2023,MI,FT,Data Engineer,146000,USD,146000,US,0,US,M,DSS-00470
2023,MI,FT,Data Engineer,75000,USD,75000,US,0,US,M,DSS-00471
2022,EN,FT,Data Engineer,57000,EUR,59888,NL,100,NL,L,DSS-00472
2023,EX,FT,Data Engineer,286000,USD,286000,US,100,US,M,DSS-00473
2023,EX,FT,Data Engineer,207000,USD,207000,US,100,US,M,DSS-00474
2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M,DSS-00475
2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M,DSS-00476
2023,SE,FT,Data Engineer,223250,USD,223250,US,0,US,M,DSS-00477
2023,SE,FT,Data Engineer,178600,USD,178600,US,0,US,M,DSS-00478
2023,EX,FT,Director of Data Science,353200,USD,353200,US,0,US,M,DSS-00479
2023,EX,FT,Director of Data Science,249300,USD,249300,US,0,US,M,DSS-00480
2023,MI,FT,Machine Learning Scientist,230000,USD,230000,US,0,US,M,DSS-00481
2023,MI,FT,Machine Learning Scientist,220000,USD,220000,US,0,US,M,DSS-00482
2023,SE,FT,Data Scientist,297300,USD,297300,US,100,US,M,DSS-00483
2023,SE,FT,Data Scientist,198200,USD,198200,US,100,US,M,DSS-00484
2023,MI,FT,Research Scientist,210000,USD,210000,US,100,US,M,DSS-00485
2023,MI,FT,Research Scientist,151800,USD,151800,US,100,US,M,DSS-00486
2023,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M,DSS-00487
2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,DSS-00488
2023,SE,FT,Data Scientist,317070,USD,317070,US,0,US,M,DSS-00489
2023,SE,FT,Data Scientist,170730,USD,170730,US,0,US,M,DSS-00490
2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M,DSS-00491
2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M,DSS-00492
2023,EN,FT,Business Data Analyst,20000,EUR,21461,ES,0,ES,M,DSS-00493
2023,SE,FT,AI Developer,108000,USD,108000,UA,0,UA,M,DSS-00494
2023,SE,FT,AI Developer,60000,USD,60000,UA,0,UA,M,DSS-00495
2023,MI,FT,MLOps Engineer,134000,USD,134000,US,100,US,M,DSS-00496
2023,MI,FT,MLOps Engineer,124000,USD,124000,US,100,US,M,DSS-00497
2023,SE,FT,Data Engineer,171250,USD,171250,US,0,US,M,DSS-00498
2023,SE,FT,Data Engineer,113750,USD,113750,US,0,US,M,DSS-00499
2023,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M,DSS-00500
2023,SE,FT,Data Engineer,132300,USD,132300,US,0,US,M,DSS-00501
2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,DSS-00502
2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,DSS-00503
2023,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M,DSS-00504
2023,SE,FT,Data Engineer,124500,USD,124500,US,0,US,M,DSS-00505
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,DSS-00506
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,DSS-00507
2023,SE,FT,Data Analyst,175000,USD,175000,US,0,US,M,DSS-00508
2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M,DSS-00509
2023,SE,FT,Data Analyst,148700,USD,148700,US,0,US,M,DSS-00510
2023,SE,FT,Data Analyst,125600,USD,125600,US,0,US,M,DSS-00511
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,DSS-00512
2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,DSS-00513
2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,DSS-00514
2023,SE,FT,Research Scientist,150000,USD,150000,US,0,US,M,DSS-00515
2023,EN,FT,Research Engineer,160000,USD,160000,US,0,US,M,DSS-00516
2023,EN,FT,Research Engineer,120000,USD,120000,US,0,US,M,DSS-00517
2023,SE,FT,Data Analyst,185000,USD,185000,US,100,US,M,DSS-00518
2023,SE,FT,Data Analyst,120250,USD,120250,US,100,US,M,DSS-00519
2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M,DSS-00520
2023,SE,FT,Data Scientist,183000,USD,183000,US,100,US,M,DSS-00521
2023,SE,FT,Data Architect,170000,USD,170000,US,100,US,M,DSS-00522
2023,SE,FT,Data Architect,125000,USD,125000,US,100,US,M,DSS-00523
2023,MI,FT,Data Architect,167500,USD,167500,US,0,US,M,DSS-00524
2023,MI,FT,Data Architect,106500,USD,106500,US,0,US,M,DSS-00525
2023,SE,FT,Research Scientist,250000,USD,250000,US,0,US,M,DSS-00526
2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,DSS-00527
2023,MI,FT,Machine Learning Engineer,135000,USD,135000,US,50,US,L,DSS-00528
2023,SE,FT,AI Scientist,1500000,ILS,423834,IL,0,IL,L,DSS-00529
2023,SE,FT,Machine Learning Engineer,216000,USD,216000,US,100,US,M,DSS-00530
2023,SE,FT,Machine Learning Engineer,184000,USD,184000,US,100,US,M,DSS-00531
2023,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M,DSS-00532
2023,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M,DSS-00533
2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,DSS-00534
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,DSS-00535
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,DSS-00536
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,DSS-00537
2023,MI,FT,Data Engineer,143865,USD,143865,US,0,US,M,DSS-00538
2023,MI,FT,Data Engineer,115092,USD,115092,US,0,US,M,DSS-00539
2023,MI,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M,DSS-00540
2023,MI,FT,Machine Learning Engineer,90000,USD,90000,US,0,US,M,DSS-00541
2023,SE,FT,Data Scientist,173000,USD,173000,US,100,US,M,DSS-00542
2023,SE,FT,Data Scientist,132000,USD,132000,US,100,US,M,DSS-00543
2023,SE,FT,Data Analyst,208049,USD,208049,US,0,US,M,DSS-00544
2023,SE,FT,Data Analyst,128500,USD,128500,US,0,US,M,DSS-00545
2023,SE,FT,Analytics Engineer,179820,USD,179820,US,0,US,M,DSS-00546
2023,SE,FT,Analytics Engineer,143860,USD,143860,US,0,US,M,DSS-00547
2023,SE,FT,Data Engineer,167500,USD,167500,US,0,US,M,DSS-00548
2023,SE,FT,Data Engineer,106500,USD,106500,US,0,US,M,DSS-00549
2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M,DSS-00550
2023,SE,FT,Data Scientist,183500,USD,183500,US,100,US,M,DSS-00551
2023,MI,FT,Data Engineer,149600,USD,149600,US,0,US,M,DSS-00552
2023,MI,FT,Data Engineer,102000,USD,102000,US,0,US,M,DSS-00553
2023,EX,FT,Data Scientist,145000,USD,145000,US,0,US,M,DSS-00554
2023,EX,FT,Data Scientist,100000,USD,100000,US,0,US,M,DSS-00555
2023,SE,FT,Data Analyst,190000,USD,190000,US,100,US,M,DSS-00556
2023,SE,FT,Data Analyst,95000,USD,95000,US,100,US,M,DSS-00557
2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,DSS-00558
2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M,DSS-00559
2023,MI,FT,Data Scientist,90000,EUR,96578,IE,0,IE,M,DSS-00560
2023,MI,FT,Data Scientist,75000,EUR,80481,IE,0,IE,M,DSS-00561
2023,MI,FT,Data Analyst,128000,USD,128000,US,0,US,M,DSS-00562
2023,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M,DSS-00563
2023,MI,FT,Data Engineer,151000,USD,151000,US,0,US,M,DSS-00564
2023,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M,DSS-00565
2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M,DSS-00566
2023,SE,FT,Data Scientist,183500,USD,183500,US,100,US,M,DSS-00567
2023,SE,FT,Machine Learning Scientist,220000,USD,220000,US,0,US,M,DSS-00568
2023,SE,FT,Machine Learning Scientist,170000,USD,170000,US,0,US,M,DSS-00569
2023,SE,FT,Data Analyst,135000,USD,135000,US,0,US,M,DSS-00570
2023,SE,FT,Data Analyst,105500,USD,105500,US,0,US,M,DSS-00571
2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M,DSS-00572
2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M,DSS-00573
2023,EN,FT,Autonomous Vehicle Technician,7000,USD,7000,GH,0,GH,S,DSS-00574
2023,EN,FT,Applied Machine Learning Scientist,40000,EUR,42923,DE,50,DE,M,DSS-00575
2023,SE,FT,Data Engineer,160000,USD,160000,CA,100,CA,M,DSS-00576
2023,SE,FT,Data Engineer,145000,USD,145000,CA,100,CA,M,DSS-00577
2023,MI,FT,Data Analyst,154000,USD,154000,US,0,US,M,DSS-00578
2023,MI,FT,Data Analyst,143000,USD,143000,US,0,US,M,DSS-00579
2023,MI,FT,Data Scientist,65000,GBP,78990,GB,0,GB,M,DSS-00580
2023,MI,FT,Data Scientist,42000,GBP,51039,GB,0,GB,M,DSS-00581
2023,EN,FT,Data Scientist,190000,USD,190000,US,0,US,M,DSS-00582
2023,EN,FT,Data Scientist,120000,USD,120000,US,0,US,M,DSS-00583
2023,MI,FT,Data Scientist,70000,GBP,85066,GB,0,GB,M,DSS-00584
2023,MI,FT,Data Scientist,42000,GBP,51039,GB,0,GB,M,DSS-00585
2023,MI,FT,Data Scientist,90000,GBP,109371,GB,0,GB,M,DSS-00586
2023,MI,FT,Data Scientist,60000,GBP,72914,GB,0,GB,M,DSS-00587
2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,DSS-00588
2023,SE,FT,Data Engineer,111000,USD,111000,US,0,US,M,DSS-00589
2023,EX,FT,Data Engineer,265000,USD,265000,US,0,US,M,DSS-00590
2023,EX,FT,Data Engineer,235000,USD,235000,US,0,US,M,DSS-00591
2023,EN,FT,Data Scientist,112000,CHF,121093,CH,50,CH,L,DSS-00592
2022,MI,FT,Data Scientist,70000,EUR,73546,DE,100,DE,M,DSS-00593
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,DSS-00594
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,DSS-00595
2023,MI,FT,Data Engineer,75000,USD,75000,US,100,US,M,DSS-00596
2023,MI,FT,Data Engineer,60400,USD,60400,US,100,US,M,DSS-00597
2023,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M,DSS-00598
2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,DSS-00599
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,DSS-00600
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,DSS-00601
2023,EN,FT,Data Engineer,92700,USD,92700,US,100,US,M,DSS-00602
2023,EN,FT,Data Engineer,61800,USD,61800,US,100,US,M,DSS-00603
2022,SE,FT,Lead Data Scientist,164000,EUR,172309,IE,100,IE,L,DSS-00604
2023,MI,FT,Data Scientist,56000,EUR,60093,AT,100,DE,M,DSS-00605
2023,MI,FT,Data Analyst,83500,USD,83500,US,100,US,M,DSS-00606
2023,MI,FT,Data Analyst,52500,USD,52500,US,100,US,M,DSS-00607
2023,SE,FT,Data Scientist,201036,USD,201036,US,0,US,M,DSS-00608
2023,SE,FT,Data Scientist,134024,USD,134024,US,0,US,M,DSS-00609
2023,SE,FT,Data Analyst,165000,USD,165000,US,100,US,M,DSS-00610
2023,SE,FT,Data Analyst,140000,USD,140000,US,100,US,M,DSS-00611
2023,EN,FT,Data Engineer,62000,USD,62000,US,100,US,M,DSS-00612
2023,EN,FT,Data Engineer,58000,USD,58000,US,100,US,M,DSS-00613
2023,SE,FT,Data Scientist,172000,USD,172000,US,0,US,M,DSS-00614
2023,SE,FT,Data Scientist,115000,USD,115000,US,0,US,M,DSS-00615
2023,EN,FT,Data Engineer,125000,USD,125000,US,0,US,M,DSS-00616
2023,EN,FT,Data Engineer,90000,USD,90000,US,0,US,M,DSS-00617
2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M,DSS-00618
2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M,DSS-00619
2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M,DSS-00620
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,DSS-00621
2023,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M,DSS-00622
2023,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M,DSS-00623
2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M,DSS-00624
2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M,DSS-00625
2023,SE,FT,Data Scientist,258000,USD,258000,CA,0,CA,M,DSS-00626
2023,SE,FT,Data Scientist,190000,USD,190000,CA,0,CA,M,DSS-00627
2023,MI,FT,Data Engineer,145000,USD,145000,US,0,US,M,DSS-00628
2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,DSS-00629
2023,SE,FT,Data Engineer,205600,USD,205600,US,0,US,L,DSS-00630
2023,SE,FT,Data Engineer,105700,USD,105700,US,0,US,L,DSS-00631
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,DSS-00632
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,DSS-00633
2023,SE,FT,Data Scientist,239748,USD,239748,US,0,US,M,DSS-00634
2023,SE,FT,Data Scientist,159832,USD,159832,US,0,US,M,DSS-00635
2023,SE,FT,Data Scientist,186300,USD,186300,US,100,US,M,DSS-00636
2023,SE,FT,Data Scientist,102500,USD,102500,US,100,US,M,DSS-00637
2023,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M,DSS-00638
2023,SE,FT,Data Engineer,132300,USD,132300,US,0,US,M,DSS-00639
2023,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M,DSS-00640
2023,SE,FT,Data Scientist,126000,USD,126000,US,0,US,M,DSS-00641
2023,SE,FT,Data Architect,149040,USD,149040,US,100,US,M,DSS-00642
2023,SE,FT,Data Architect,113900,USD,113900,US,100,US,M,DSS-00643
2023,SE,FT,Data Engineer,153600,USD,153600,US,100,US,M,DSS-00644
2023,SE,FT,Data Engineer,106800,USD,106800,US,100,US,M,DSS-00645
2023,SE,FT,Data Engineer,172600,USD,172600,US,100,US,M,DSS-00646
2023,SE,FT,Data Engineer,107900,USD,107900,US,100,US,M,DSS-00647
2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M,DSS-00648
2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M,DSS-00649
2023,SE,FT,Data Architect,376080,USD,376080,US,100,US,M,DSS-00650
2023,SE,FT,Data Architect,213120,USD,213120,US,100,US,M,DSS-00651
2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,DSS-00652
2023,SE,FT,Data Analyst,100500,USD,100500,US,0,US,M,DSS-00653
2023,SE,FT,Data Analyst,206500,USD,206500,US,100,US,M,DSS-00654
2023,SE,FT,Data Analyst,121600,USD,121600,US,100,US,M,DSS-00655
2023,SE,FT,Data Engineer,260000,USD,260000,US,0,US,M,DSS-00656
2023,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M,DSS-00657
2023,EX,FT,Data Engineer,194500,USD,194500,US,0,US,M,DSS-00658
2023,EX,FT,Data Engineer,115500,USD,115500,US,0,US,M,DSS-00659
2023,SE,FT,Cloud Database Engineer,170000,USD,170000,US,100,US,L,DSS-00660
2023,SE,FT,Applied Machine Learning Scientist,90000,USD,90000,US,100,US,L,DSS-00661
2023,EN,FT,Data Analyst,95000,USD,95000,US,100,US,M,DSS-00662
2023,EN,FT,Data Analyst,70000,USD,70000,US,100,US,M,DSS-00663
2023,SE,FT,Data Engineer,275000,USD,275000,US,0,US,M,DSS-00664
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,DSS-00665
2023,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M,DSS-00666
2023,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M,DSS-00667
2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,DSS-00668
2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M,DSS-00669
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M,DSS-00670
2023,SE,FT,Machine Learning Engineer,120000,USD,120000,US,100,US,M,DSS-00671
2023,SE,FT,Research Engineer,200000,USD,200000,US,0,US,M,DSS-00672
2023,SE,FT,Research Engineer,175000,USD,175000,US,0,US,M,DSS-00673
2023,MI,FT,Data Analyst,206000,USD,206000,US,0,US,M,DSS-00674
2023,MI,FT,Data Analyst,130000,USD,130000,US,0,US,M,DSS-00675
